"id";"code";"d1";"d2";"d3";"d4";"d5";"d6";"d7";"d8"
1150;"互太纺织控股";"744.0350";"385.5990";"975.5730";"455.4060";"1125.5300";"626.5570";"1074.7850";"529.7760"
1151;"太阳城集团";"-1648.0520";"-632.3240";"197.0020";"-702.2360";"-64.8440";"-245.0070";"-140.6470";"-143.7270"
1152;"上海复旦";"86.1420";"212.1220";"104.1590";"212.2580";"84.7060";"158.8980";"66.1170";"167.9630"
1153;"国投集团控股";"-209.5010";"-208.6760";"-143.4000";"-155.8920";"-105.1280";"-70.5570";"-87.4200";"-62.2770"
1154;"人和商业";"-49.5670";"-66.3110";"-127.0500";"-14493.3800";"-14583.9090";"-4435.6830";"-519.8350";"-1699.6040"
1155;"安莉芳控股";"116.1950";"495.2990";"88.2130";"98.4020";"89.3480";"201.5740";"145.2170";"188.0930"
1156;"美捷汇控股 ";"-2.5290";"6.6420";"2.4820";"7.4480";"4.4690";"2.4110";"2.4780";"24.1320"
1157;"恒鼎实业";"-68.0040";"-1074.8620";"-170.8700";"-999.8010";"-2285.1730";"-420.8060";"-390.5020";"-1422.9510"
1158;"强泰环保";"-46.8650";"-61.0740";"-6.2400";"4.2370";"10.3430";"39.5060";"16.4410";"9.2670"
1159;"毅德国际";"30.5360";"245.5730";"350.2800";"44.6180";"160.6410";"556.8750";"512.0530";"271.0810"
1160;"碧瑶绿色集团";"12.5600";"15.1320";"20.6160";"25.0110";"17.3290";"24.0860";"18.4660";"17.6810"
1161;"工商银行";"160442.0000";"78802.0000";"286049.0000";"227999.0000";"152995.0000";"75786.0000";"278249.0000";"222792.0000"
1162;"飞毛腿";"24.9910";"58.5930";"21.1250";"38.1680";"32.6820";"-12.9380";"-68.9430";"-118.9510"
1163;"满地科技股份";"-62.8830";"-46.5290";"-732.7650";"-331.0230";"-33.8070";"-23.3170";"6.8830";"74.9740"
1164;"高伟电子";"-2.4670";"27.6190";"9.2050";"2.6090";"28.4950";"60.6800";"9.7410";"26.4630"
1165;"盛诺集团";"4.5630";"39.6740";"10.6850";"103.5250";"39.9090";"172.6740";"94.5550";"194.3930"
1166;"盈健医疗";"10.2840";"4.6840";"13.4690";"23.4310";"9.0550";"33.7270";"38.7480";"34.0930"
1167;"川控股";"2.2190";"5.5570";"1.8790";"7.7160";"11.5360";"5.6590";"7.0770";"14.2610"
1168;"工盖有限公司";"-1.8401";"-2.4815";"-38.9899";"3.9822";"-0.0863";"3.0298";"3.8875";"1.9298"
1169;"耀才证券金融";"516.0990";"214.1040";"271.9100";"135.5570";"214.9310";"325.4750";"166.7470";"218.3770"
1170;"苏创燃气";"48.2960";"93.9020";"49.3370";"58.9410";"120.6810";"138.6390";"53.9590";"65.5750"
1171;"原生态牧业";"-53.3420";"-67.9070";"-17.1790";"-135.5670";"-88.5690";"66.1730";"10.9380";"217.7340"
1172;"中国圣牧";"-1066.8940";"-985.7890";"6.3810";"680.6150";"402.3450";"800.6520";"333.6090";"327.3090"
1173;"移动互联（中国）";"31.6860";"-50.6510";"55.4100";"34.3330";"7.9210";"54.7650";"25.1330";"62.1220"
1174;"富临集团控股";"42.4770";"11.6470";"82.8420";"16.7980";"101.4040";"27.4240";"167.5410";"160.2920"
1175;"鸿福堂";"4.2480";"8.1060";"3.0400";"8.9610";"1.4200";"8.7070";"1.1310";"34.4680"
1176;"新福港";"62.7010";"141.8740";"55.5770";"105.9670";"39.2070";"28.9360";"71.9620";"72.4800"
1177;"福寿园";"262.0880";"228.7570";"417.3500";"177.9300";"338.9740";"284.4440";"230.3720";"158.8270"
1178;"世纪睿科";"-5.9780";"-148.7000";"14.6550";"21.4840";"51.3960";"50.0870";"16.6680";"77.7550"
1179;"迪诺斯环保";"-14.5740";"-26.6190";"-72.9990";"-60.4160";"-10.9470";"-17.3020";"25.5460";"73.5350"
1180;"国联证券";"133.4980";"361.4920";"237.9310";"610.0680";"1471.4380";"334.3220";"191.8520";"956.6800"
1181;"周黑鸭";"331.5110";"761.6280";"401.0340";"380.7390";"715.6110";"552.7380";"552.7380";"410.9070"
1182;"巨匠建设 ";"77.3160";"123.7920";"51.5580";"89.6840";"47.9750";"45.6720";"98.5170";"82.4500"
1183;"扬科集团";"-11.1690";"-6.4080";"30.4450";"15.0580";"7.8320";"20.0670";"28.8170";"18.7860"
1184;"鲁证期货";"88.4430";"158.6310";"83.0290";"113.0030";"41.4000";"93.5830";"21.7790";"42.3640"
1185;"金诚控股";"159.3540";"0.3690";"41.1920";"1.7560";"19.2550";"12.9110";"45.2780";"38.5270"
1186;"钱唐控股（新）";"-129.7870";"-23.8860";"-13.1710";"-10.9400";"-6.4380";"-3.7310";"29.5960";"10.0560"
1187;"英裘控股";"-6.7104";"17.5380";"-104.3717";"-0.0047";"-94.4417";"36.6392";"26.5383";"35.8413"
1188;"结好金融";"276.9370";"274.0600";"149.2420";"127.4820";"180.2500";"344.4890";"191.9850";"113.3490"
1189;"富一国际控股";"-20.2480";"-8.2780";"-5.5410";"-27.6910";"-12.6490";"17.9190";"3.8500";"34.4020"
1190;"恒投证券";"-303.9120";"361.8510";"706.2020";"454.7230";"197.5450";"1182.2870";"1700.7720";"654.1050"
1191;"丘钛科技";"-51.2880";"436.2770";"201.7840";"190.7550";"82.1940";"101.9990";"88.9520";"63.0140"
1192;"恩达集团控股";"29.4950";"24.2750";"8.3350";"23.3830";"12.3820";"42.4130";"18.6120";"24.9000"
1193;"誉宴集团";"-23.7480";"-15.7160";"-53.8460";"-56.1860";"-8.8810";"-5.9780";"3.9430";"6.5280"
1194;"思城控股";"23.6030";"33.4910";"3.4300";"20.7450";"11.6160";"27.6660";"14.8680";"7.4960"
1195;"百福控股";"-3.6870";"13.5610";"15.2160";"8.6860";"1.2650";"10.0130";"6.1720";"33.3930"
1196;"中地乳业";"46.1250";"13.3770";"-21.0770";"112.8000";"65.9430";"42.5140";"98.1390";"148.3480"
1197;"集一家居";"7.0140";"8.9810";"6.8020";"8.1950";"17.5970";"7.6890";"31.2710";"42.0040"
1198;"亚积邦租赁";"21.0810";"13.4130";"6.0860";"11.9710";"18.5010";"20.9230";"42.9248";"40.1254"
1199;"培力控股";"13.3480";"1.8890";"32.1620";"9.1380";"8.2850";"28.4580";"-7.5960";"6.4760"
1200;"前进控股集团";"25.3680";"44.7580";"9.9350";"8.3590";"29.2250";"17.4090";"12.9480";"38.4990"
1201;"现恒建筑";"23.0180";"28.6530";"106.6970";"66.2070";"92.0750";"22.1050";"58.3460";"60.9770"
1202;"中国再保险";"2330.5400";"5256.2960";"2953.8300";"5146.0520";"6577.7960";"2698.5970";"7578.8100";"5404.3200"
1203;"和美医疗 ";"-25.2640";"27.3940";"11.4020";"95.7080";"40.3020";"103.3790";"106.1730";"44.2650"
1204;"丽珠医药";"633.3543";"504.0025";"347.3639";"275.0111";"4428.6846";"4246.2419";"614.7740";"409.0618"
1205;"华润医疗";"201.9900";"421.0340";"324.9240";"-1506.9640";"130.3120";"167.0450";"101.6260";"230.0510"
1206;"新世纪医疗";"26.0060";"73.4930";"14.4410";"47.9380";"40.9030";"98.6350";"53.5660";"46.7050"
1207;"华信金融投资";"-44.8080";"-15.6320";"-10.5020";"-18.7690";"-16.9840";"15.7320";"-7.4920";"-1.9320"
1208;"京投交通科技";"19.3230";"38.5540";"14.7650";"17.5210";"25.7280";"22.9450";"25.9350";"65.0420"
1209;"珩湾科技";"4.7430";"8.7540";"4.1350";"5.2400";"3.3570";"1.3850";"2.8010";"3.7430"
1210;"瑞慈医疗";"-67.8800";"-62.1660";"-39.4400";"-10.8020";"58.9240";"28.9820";"8.3190";"36.5200"
1211;"天洁环境 ";"33.1320";"32.3160";"83.1640";"105.4970";"58.0240";"22.7120";"96.4650";"74.1890"
1212;"红星美凯龙";"3038.6097";"2045.1711";"1182.3302";"904.1905";"4077.8977";"3397.1832";"2506.4160";"2852.6638"
1213;"三生制药";"514.1970";"935.3890";"392.7640";"712.5640";"286.8520";"291.7280";"526.2800";"193.2180"
1214;"中国派对文化";"10.4120";"13.9880";"18.9670";"56.6820";"33.2860";"28.5460";"66.7160";"58.5800"
1215;"庄园牧场";"26.3250";"37.7420";"17.7320";"17.9894";"68.3519";"75.9106";"30.1160";"37.6250"
1216;"中奥到家";"47.1180";"45.5480";"90.5490";"-5.9990";"-6.3830";"16.2130";"-3.7610";"11.3180"
1217;"汇能集团";"125.7040";"43.1880";"74.0720";"42.1660";"12.7360";"35.4020";"25.1680";"17.9990"
1218;"中盈盛达融资担保";"54.9390";"55.7700";"106.0690";"49.6400";"112.1040";"114.3330";"56.3670";"145.2580"
1219;"德莱建业";"24.9670";"61.2180";"25.6110";"3.8680";"10.4720";"0.1240";"-4.3450";"12.0260"
1220;"IBI GROUP HLDGS";"18.1750";"16.2390";"10.7970";"28.2690";"13.1140";"0.3840";"22.3830";"14.5740"
1221;"金斯瑞生物科技";"15.5190";"14.9800";"26.1230";"26.1700";"13.1910";"5.7460";"17.5040";"6.1750"
1222;"永丰集团控股";"-4.9310";"-1.1610";"0.1100";"0.4650";"-7.2080";"16.1410";"38.2280";"34.5980"
1223;"BHCC HOLDING";"4.8452";"2.0261";"7.7054";"5.2154";"5.0839";"3.3506";"7.0043";"7.7054"
1224;"MI能源";"-521.2330";"-1099.4760";"-673.5460";"-1399.4520";"-1322.4530";"-1523.2030";"-324.4990";"58.4820"
1225;"建业建荣";"30.1840";"49.7010";"81.6060";"102.0280";"61.6720";"69.1190";"140.4990";"98.5900"
1226;"剑虹集团控股";"-25.1900";"-8.8580";"-33.8490";"40.3030";"42.0950";"-19.3500";"46.5810";"30.1890"
1227;"东阳光药";"634.5440";"647.1010";"301.8600";"380.5970";"214.9850";"153.2480";"265.7500";"135.3430"
1228;"均安控股";"33.3440";"27.0750";"2.9120";"11.7670";"6.3220";"27.0030";"26.8890";"11.1940"
1229;"星星地产 ";"-14.6770";"95.8140";"21.7390";"-18.5480";"92.2250";"37.1020";"20.9130";"0.2280"
1230;"万辉化工";"7.4260";"6.1050";"5.3280";"41.6030";"10.3510";"16.3400";"44.3050";"41.4310"
1231;"成实外教育";"212.5710";"306.3740";"176.4670";"162.9730";"302.3060";"109.6770";"75.4430";"79.1200"
1232;"华夏动漫";"20.7900";"94.8400";"28.7270";"43.8260";"32.1240";"110.3720";"75.6320";"35.9560"
1233;"承达集团";"206.9050";"174.3780";"421.0930";"523.1670";"246.4740";"381.5790";"193.5060";"177.8800"
1234;"民生教育";"161.0630";"217.9140";"243.4310";"259.9470";"142.4460";"176.7210";"186.7860";"203.2070"
1235;"伟业控股";"27.1910";"-12.0790";"7.0530";"2.9700";"116.1610";"-26.7660";"28.0260";"8.4790"
1236;"信邦控股";"198.3290";"298.3410";"391.2700";"133.9520";"175.9770";"174.5860";"228.4460";"298.3410"
1237;"中国艺术金融";"75.1750";"160.6360";"64.2610";"27.9150";"89.9160";"46.8540";"25.9010";"16.4350"
1238;"中国优质能源";"110.4440";"230.0740";"109.5730";"213.7400";"160.4650";"54.9170";"76.4810";"144.4810"
1239;"慕容控股";"79.2860";"159.8550";"29.8480";"56.5640";"83.0680";"80.6760";"33.5430";"24.3640"
1240;"汇鑫小贷";"43.7780";"90.9665";"42.0219";"40.5044";"85.5190";"75.2548";"73.4691";"41.1267"
1241;"天津银行";"2840.4720";"3916.3860";"2615.9970";"4522.0530";"4916.4400";"2285.3960";"2592.5240";"4417.2310"
1242;"颐海国际";"184.5840";"70.1930";"260.6700";"35.2820";"186.7200";"124.5470";"24.2610";"42.5100"
1243;"大森控股";"13.7410";"50.1430";"26.7560";"30.0510";"45.2220";"53.2310";"20.3300";"38.9260"
1244;"进升集团控股";"5.7130";"12.3880";"12.3100";"36.7480";"23.9300";"29.2410";"35.8630";"36.7480"
1245;"亲亲食品";"23.8880";"20.0520";"-6.5360";"31.5220";"63.7520";"35.7040";"19.2480";"91.6190"
1246;"雅迪控股";"194.8160";"171.5910";"404.6980";"430.1290";"375.4670";"143.8440";"177.5010";"223.4640"
1247;"中国力鸿 ";"11.4350";"35.5950";"23.0680";"10.0560";"33.6280";"27.6070";"17.8770";"38.0440"
1248;"畅捷通";"87.9720";"224.9130";"47.2210";"-122.6100";"-72.6170";"-40.5660";"54.4800";"101.6400"
1249;"中国物流资产";"288.7330";"885.8000";"428.6940";"523.6430";"720.4780";"1205.3650";"238.1300";"147.8430"
1250;"汛和集团";"5.5620";"0.7660";"18.1580";"25.5530";"10.3370";"5.0330";"28.2100";"17.3810"
1251;"翼辰实业";"126.3060";"106.9290";"176.0800";"157.1510";"228.0690";"305.8570";"67.1710";"188.4100"
1252;"城建设计";"262.7710";"495.9190";"220.3610";"471.9500";"186.8320";"397.6290";"156.4520";"349.8170"
1253;"天伦燃气";"215.3070";"404.2500";"186.8150";"313.3790";"151.0800";"284.2420";"136.9170";"220.1530"
1254;"国银租赁";"1118.3950";"2130.9630";"1294.0670";"1561.3390";"1052.5060";"1010.0560";"1103.6090";"1916.0610"
1255;"伟能集团";"155.0630";"331.9240";"54.3350";"150.2230";"141.2230";"222.0130";"9.3090";"120.7460"
1256;"创建集团控股";"32.0260";"44.4250";"17.2280";"30.2070";"17.1630";"21.8470";"21.6470";"16.7090"
1257;"中粮肉食";"-243.1570";"451.6290";"226.4170";"721.6250";"951.9120";"150.9040";"-385.1950";"-241.7740"
1258;"桐成控股";"0.9860";"5.1940";"2.1630";"6.1740";"33.2080";"14.6640";"33.2080";"30.1940"
1259;"永胜医疗";"12.9050";"13.1550";"12.3650";"29.2420";"58.1530";"22.0180";"12.1380";"35.7590"
1260;"协同通信";"-545.1250";"-84.4030";"-196.6930";"-469.7020";"-81.7950";"-52.9300";"33.7390";"100.8410"
1261;"星宏传媒";"-92.7380";"29.9610";"-81.1190";"24.5250";"5.3050";"7.3370";"7.8530";"21.5710"
1262;"南方通信";"67.1120";"130.3320";"40.7960";"44.0490";"72.1540";"100.0330";"14.5780";"23.4890"
1263;"中国中冶";"2907.1970";"2674.6760";"1660.9070";"1441.7380";"5375.8580";"6061.4880";"3548.8860";"3357.0440"
1264;"天合化工 ";"1019.6900";"1477.6970";"948.1110";"2189.9640";"2626.2290";"948.1110";"2189.9640";"2626.2290"
1265;"力高集团";"431.3700";"862.2370";"450.7560";"322.1490";"125.7650";"401.0300";"289.0690";"400.1790"
1266;"海隆控股";"70.7750";"65.3700";"119.1500";"124.6110";"66.9880";"160.9830";"108.7590";"397.6920"
1267;"旅业国际";"16.0510";"2.3110";"2.5560";"0.9520";"-0.2910";"2.5070";"3.7240";"35.4270"
1268;"安保工程控股";"174.9710";"42.2610";"86.0530";"201.8900";"101.4870";"58.3140";"68.6850";"201.8900"
1269;"禹洲地产 ";"1330.2290";"2790.0470";"1774.9140";"785.5700";"693.3140";"1656.8530";"642.4270";"1254.3840"
1270;"盟科控股";"1.0620";"4.7240";"1.5200";"1.3670";"21.8920";"-9.4350";"17.0380";"14.5790"
1271;"建成控股";"27.2800";"33.8010";"27.8000";"46.1550";"67.5710";"8.7440";"29.7320";"46.1550"
1272;"REF HOLDINGS";"19.6460";"64.3830";"27.3740";"15.5240";"45.6190";"37.4840";"25.5950";"15.8050"
1273;"民商创科";"-1.5010";"-3.6320";"3.5650";"23.9050";"-7.9280";"15.0630";"15.9810";"18.8050"
1274;"上谕集团";"-25.7160";"11.4260";"36.4450";"39.9510";"17.2130";"14.5140";"11.1820";"43.7330"
1275;"大众公用";"126.0650";"27.8193";"126.4452";"474.1330";"355.7897";"436.7514";"202.7350";"300.0830"
1276;"中国金属利用";"60.2330";"184.5830";"-310.8200";"85.4540";"-37.1150";"-499.0450";"-83.6070";"248.5130"
1277;"佳兆业集团";"1704.0820";"3284.8890";"1890.5860";"2529.5880";"-180.2510";"238.0480";"-612.3800";"-1121.5770"
1278;"安捷利实业";"31.0740";"79.0160";"-11.2970";"23.5220";"27.9440";"0.1850";"0.8660";"29.5590"
1279;"雄岸科技";"3.4628";"2.2661";"1.8516";"5.6181";"4.6886";"5.0919";"4.6214";"5.6181"
1280;"内蒙古能建";"170.0430";"617.0330";"559.2920";"240.6060";"243.5750";"203.4440";"302.3700";"617.0330"
1281;"亿仕登控股";"10.0760";"5.1980";"9.5470";"7.7150";"2.2290";"4.7310";"1.5310";"0.6530"
1282;"邮储银行";"32523.0000";"16505.0000";"47683.0000";"40469.0000";"34615.0000";"26600.0000";"13796.0000";"12492.0000"
1283;"海天能源";"0.0880";"26.4160";"22.8120";"10.8720";"0.1900";"7.3020";"46.9790";"40.7060"
1284;"兆邦基地产";"28.2390";"13.4020";"15.9210";"32.9850";"17.1820";"12.5630";"29.4470";"32.9850"
1285;"智美体育";"46.0610";"80.1430";"101.5880";"93.3630";"67.1080";"50.7930";"93.1410";"277.9940"
1286;"义合控股";"30.1520";"17.6240";"22.5340";"24.8060";"56.4380";"94.2940";"86.0010";"40.8430"
1287;"汉港控股";"4.8830";"7.3920";"2.6110";"2.3320";"52.3640";"94.9660";"33.0730";"50.5480"
1288;"槟杰科达";"17.7680";"45.5580";"8.1650";"21.2110";"31.2750";"39.6460";"9.0560";"9.6060"
1289;"同仁堂科技";"432.4530";"666.6660";"415.8720";"595.6540";"541.0320";"429.8500";"360.8080";"390.0930"
1290;"进阶发展";"13.4490";"9.0880";"9.8470";"24.3080";"8.1460";"13.5820";"22.5970";"24.3080"
1291;"华南城";"4511.6790";"990.5440";"4322.6260";"856.8830";"3537.0120";"755.7900";"3727.8720";"1303.2310"
1292;"环球信贷集团";"28.2140";"24.8560";"63.0060";"37.4690";"76.5430";"47.1800";"12.1360";"25.5170"
1293;"华章科技 ";"48.2851";"14.2779";"22.0443";"30.6389";"28.3322";"5.6413";"34.4541";"22.2020"
1294;"中国升海食品";"40.0000";"61.1520";"70.2020";"26.9450";"41.7660";"26.4710";"55.8440";"61.1520"
1295;"中创环球";"-28.8310";"-174.5520";"-41.3120";"-95.5180";"5.9560";"298.9930";"149.9950";"354.9130"
1296;"瑞斯康集团";"-9.2150";"57.7430";"12.6700";"27.4410";"1.4910";"40.5550";"55.3000";"57.7430"
1297;"澳门励骏";"2853.7180";"-507.3410";"-228.5520";"-277.4950";"-175.2890";"-268.5080";"-68.4410";"478.9410"
1298;"康臣药业";"219.0140";"396.2420";"184.8160";"145.3970";"307.5260";"249.6890";"121.1900";"211.2000"
1299;"华隆金控";"7.9950";"-11.4430";"3.0980";"-3.8980";"-7.9630";"-24.7570";"18.9610";"-6.8330"
1300;"皇中国际";"-10.1690";"-5.5820";"-10.1930";"24.1810";"23.5890";"6.4730";"8.1780";"8.6180"
1301;"博耳电力";"-292.4150";"2.2750";"-220.9740";"-704.3970";"519.8840";"0.2000";"259.6480";"458.9170"
1302;"新意网集团";"776.3730";"392.1740";"154.5860";"629.8010";"410.3840";"269.6700";"132.9300";"548.9910"
1303;"华禧控股";"32.2150";"48.1990";"18.5150";"21.3190";"45.0770";"24.3800";"70.6670";"31.4630"
1304;"立基工程控股";"16.7650";"27.2740";"27.6580";"23.2630";"8.7690";"26.9640";"17.2610";"6.2820"
1305;"椰丰集团";"3.4765";"13.3573";"0.4108";"6.4011";"-2.2493";"7.3490";"13.6222";"13.3573"
1306;"SISRAM MED";"11.2540";"8.0550";"11.0490";"5.7010";"7.8180";"5.9430";"7.8140";"8.0550"
1307;"博士蛙国际";"9.1390";"18.7740";"6.7990";"-1.9850";"-99.7920";"-436.0890";"-255.6730";"-394.2950"
1308;"普甜食品";"-20.0650";"7.9000";"8.9420";"18.1690";"21.1930";"-8.1130";"60.3970";"11.7560"
1309;"华地国际控股 ";"241.5910";"340.0190";"227.3770";"325.0580";"239.3740";"480.2880";"350.1530";"634.0650"
1310;"东光化工";"33.9330";"65.3450";"18.8100";"46.8830";"21.6470";"89.1850";"108.0950";"18.8100"
1311;"三宝科技";"82.6315";"99.3041";"208.9438";"191.0254";"164.4689";"72.7871";"69.7678";"137.9530"
1312;"云裳衣";"15.6880";"16.9230";"5.1080";"25.1430";"18.2730";"16.0740";"4.9020";"-1.7800"
1313;"澳优";"327.3290";"103.9290";"308.1330";"220.7000";"153.2820";"64.9910";"212.6720";"138.8840"
1314;"宏基集团控股";"-70.2475";"-26.3710";"-1.0109";"3.5350";"25.5732";"61.9998";"39.0950";"25.4940"
1315;"中国通商集团";"22.3630";"66.7950";"25.6220";"29.0880";"22.7810";"14.9870";"1.5110";"2.0430"
1316;"正通汽车";"710.5030";"515.7370";"1190.7950";"493.2820";"253.3470";"618.5300";"346.9330";"803.7920"
1317;"贤能集团";"3.5540";"1.0380";"2.3680";"4.7070";"4.8840";"-1.0170";"2.3120";"15.0940"
1318;"易大宗";"470.1780";"904.7420";"481.0220";"2873.6050";"-1722.9920";"2001.9250";"-1489.7400";"-3693.0550"
1319;"飞尚无烟煤";"44.5220";"182.5370";"36.8280";"-165.5160";"-212.7430";"-514.9800";"-223.6000";"-413.6580"
1320;"景联集团";"10.2890";"5.0020";"6.4910";"25.0230";"20.6930";"4.1490";"2.0370";"11.9970"
1321;"中国中车";"3671.1430";"4117.5470";"1151.4310";"1270.7000";"11290.1370";"10798.5560";"6809.2080";"7515.4310"
1322;"新丰泰集团";"101.6760";"147.3150";"70.4150";"46.8630";"17.1470";"25.9160";"33.2360";"185.6360"
1323;"广发证券";"2858.2760";"4301.4270";"1526.3169";"2138.5268";"8595.3990";"6367.2359";"6185.0565";"4030.4940"
1324;"花样年控股";"102.8410";"81.2700";"1154.3160";"805.7360";"265.9840";"1210.6100";"207.6400";"1255.3410"
1325;"彩生活";"175.2960";"320.6570";"100.6690";"187.7850";"73.4670";"168.4380";"77.5780";"145.6750"
1326;"铁建装备";"82.2940";"55.0870";"465.1780";"26.8820";"214.2000";"225.8260";"456.2350";"354.8600"
1327;"国泰君安国际";"506.8410";"1333.3360";"673.5070";"1025.8790";"536.7040";"1013.5410";"799.7910";"600.5370"
1328;"大唐新能源";"946.9500";"585.3690";"123.1071";"727.6780";"337.5120";"-81.0092";"211.7620";"455.4970"
1329;"新特能源";"863.3820";"1070.6710";"750.9830";"801.1330";"473.2860";"268.7230";"611.8170";"574.8330"
1330;"中国交通建设";"8257.0000";"7868.0000";"3140.6348";"3434.1640";"17210.0000";"20943.0000";"11273.6407";"11728.5533"
1331;"北京体育文化";"-21.7220";"-22.9240";"-24.1060";"-48.2640";"-19.5360";"-40.6120";"-20.3640";"13.1170"
1332;"企展控股";"-8.3210";"-61.6750";"-102.1860";"-321.0090";"-129.3320";"7.4360";"168.8950";"11.4720"
1333;"中广核新能源";"68.7890";"61.8720";"34.1070";"79.4720";"49.2450";"103.8790";"202.2030";"52.5600"
1334;"晨鸣纸业";"1745.5148";"1784.6310";"782.5004";"702.5179";"3769.3255";"1998.5788";"1554.1635";"2711.5151"
1335;"合景泰富集团";"2171.4390";"3620.0710";"1556.7370";"3464.7140";"1421.8220";"3416.2480";"1371.8400";"3272.2250"
1336;"中广核电力";"4375.9190";"6090.2040";"9500.3190";"3724.9490";"7286.9340";"6593.6460";"6192.7610";"2555.7520"
1337;"招金矿业";"355.5542";"301.6380";"133.7641";"643.9510";"425.9635";"334.7301";"396.6410";"119.9923"
1338;"富贵鸟";"392.1390";"451.2220";"202.1020";"443.7290";"209.0000";"224.9570";"253.8540";"323.5870"
1339;"弘达金融控股";"23.5359";"-4.4453";"28.8017";"-16.6299";"-7.5783";"44.5212";"-49.5851";"-9.3039"
1340;"华昱高速";"19.4620";"15.8450";"3.3920";"-10.4770";"-4.1320";"-180.7070";"2.2960";"-2.3510"
1341;"达飞控股";"2.3960";"7.4670";"31.1740";"31.1830";"5.8760";"4.6580";"14.8460";"1.1950"
1342;"大昌行集团";"275.0000";"232.0000";"802.0000";"511.0000";"570.0000";"220.0000";"750.0000";"280.0000"
1343;"中国机械工程";"892.3570";"648.4220";"1711.2030";"2106.5210";"2204.7770";"800.3600";"2119.4700";"937077.0000"
1344;"必瘦站";"194.1870";"81.9450";"91.3560";"38.0720";"130.0170";"75.0880";"134.9120";"71.1700"
1345;"十方控股";"-61.4080";"-56.4930";"-32.9930";"-57.1290";"-23.1330";"-163.7920";"-304.1740";"-52.0200"
1346;"九兴控股";"22.9460";"61.9550";"30.3800";"28.5050";"81.5770";"121.0470";"54.0180";"120.7010"
1347;"CHINAPROPERTIES";"277.7980";"284.6720";"231.9070";"656.0410";"739.5840";"1244.9610";"999.7650";"1910.3090"
1348;"中国飞机租赁";"307.8450";"734.6630";"248.6700";"638.4150";"240.0180";"380.1650";"116.6780";"302.7500"
1349;"依波路";"-43.1210";"-197.2830";"-81.5880";"-145.0110";"-64.6190";"-11.9160";"10.2110";"58.8110"
1350;"春立医疗";"50.4055";"35.4354";"68.2840";"63.4406";"36.2285";"37.8656";"19.6065";"26.6293"
1351;"景瑞控股";"269.2570";"805.7610";"-138.4860";"106.2950";"-256.0250";"-352.6960";"273.9620";"-194.1630"
1352;"中国龙天集团";"11.7630";"10.2400";"28.3960";"22.2520";"4.2580";"-692.2170";"-24.2780";"-159.2270"
1353;"中国心连心化肥";"338.2890";"397.7780";"173.7520";"30.1200";"81.4840";"408.7800";"245.4450";"240.7960"
1354;"同方友友";"36.7990";"120.3750";"11.7780";"111.9150";"5.8170";"7.9290";"-196.0480";"3.3790"
1355;"利宝阁集团";"5.6640";"6.4440";"23.1880";"8.0160";"7.8270";"2.6170";"7.9400";"11.3480"
1356;"南戈壁-S";"-30.0630";"-3.4600";"-40.0210";"-26.2740";"-34.0310";"-16.5300";"-9.6170";"-60.8460"
1357;"海天国际";"1169.3650";"2005.3940";"941.8910";"1550.8900";"690.1680";"1363.3350";"585.0080";"1305.0160"
1358;"中信国际电讯";"488.7540";"881.3380";"454.6440";"850.0880";"410.0080";"802.2130";"397.1520";"723.7340"
